pop,gene,pos,generation,freq
p1,yfcTU,2397528,45000,1.0
p1,yfcTU,2397528,45500,1.0
p1,yfcTU,2397528,46000,1.0
p1,yfcTU,2397528,46500,1.0
p1,yfcTU,2397528,47000,0.988
p1,yfcTU,2397528,47500,1.0
p1,yfcTU,2397528,48000,1.0
p1,yfcTU,2397528,48500,1.0
p1,yfcTU,2397528,49000,1.0
p1,yfcTU,2397528,49500,1.0
p1,yfcTU,2397528,50000,1.0
p1,yfcTU,2397528,50500,1.0
p1,yfcTU,2397528,51000,1.0
p1,yfcTU,2397528,51500,1.0
p1,yfcTU,2397528,52000,1.0
p1,yfcTU,2397528,52500,1.0
p1,yfcTU,2397528,53000,1.0
p1,yfcTU,2397528,53500,1.0
p1,yfcTU,2397528,54000,1.0
p1,yfcTU,2397528,54500,1.0
p1,yfcTU,2397528,55000,1.0
p1,yfcTU,2397528,55500,1.0
p1,yfcTU,2397528,56000,1.0
p1,yfcTU,2397528,56500,1.0
p1,yfcTU,2397528,57000,1.0
p1,yfcTU,2397528,57500,1.0
p1,yfcTU,2397528,58000,1.0
p1,yfcTU,2397528,58500,1.0
p1,yfcTU,2397528,59000,1.0
p1,yfcTU,2397528,59500,1.0
p1,yfcTU,2397528,60000,1.0
p1,hokB,1462266,0,0.009
p1,hokB,1462266,1000,0.036
p1,hokB,1462266,1500,0.826
p1,hokB,1462266,2000,0.978
p1,hokB,1462266,2500,1.0
p1,hokB,1462266,3000,1.0
p1,hokB,1462266,4000,1.0
p1,hokB,1462266,4500,1.0
p1,hokB,1462266,5000,1.0
p1,hokB,1462266,5500,1.0
p1,hokB,1462266,6000,1.0
p1,hokB,1462266,6500,1.0
p1,hokB,1462266,7500,1.0
p1,hokB,1462266,8000,1.0
p1,hokB,1462266,8500,1.0
p1,hokB,1462266,9000,1.0
p1,hokB,1462266,9500,0.873
p1,hokB,1462266,10000,0.963
p1,hokB,1462266,10500,0.913
p1,hokB,1462266,11000,0.992
p1,hokB,1462266,11500,1.0
p1,hokB,1462266,12000,1.0
p1,hokB,1462266,12500,1.0
p1,hokB,1462266,13000,1.0
p1,hokB,1462266,13500,1.0
p1,hokB,1462266,14000,1.0
p1,hokB,1462266,14500,1.0
p1,hokB,1462266,15000,1.0
p1,hokB,1462266,15500,0.96
p1,hokB,1462266,16000,0.966
p1,hokB,1462266,16500,0.992
p1,hokB,1462266,17000,0.98
p1,hokB,1462266,17500,1.0
p1,hokB,1462266,18000,1.0
p1,hokB,1462266,18500,1.0
p1,hokB,1462266,19000,1.0
p1,hokB,1462266,19500,0.992
p1,hokB,1462266,20000,1.0
p1,hokB,1462266,20500,1.0
p1,hokB,1462266,21000,1.0
p1,hokB,1462266,21500,1.0
p1,hokB,1462266,22000,1.0
p1,hokB,1462266,22500,1.0
p1,hokB,1462266,23000,1.0
p1,hokB,1462266,23500,1.0
p1,hokB,1462266,24000,1.0
p1,hokB,1462266,24500,1.0
p1,hokB,1462266,25000,1.0
p1,hokB,1462266,25500,1.0
p1,hokB,1462266,26000,1.0
p1,hokB,1462266,26500,1.0
p1,hokB,1462266,27000,1.0
p1,hokB,1462266,27500,0.987
p1,hokB,1462266,28000,1.0
p1,hokB,1462266,28500,0.987
p1,hokB,1462266,29000,0.966
p1,hokB,1462266,29500,0.979
p1,hokB,1462266,30000,0.992
p1,hokB,1462266,30500,0.936
p1,hokB,1462266,31000,0.931
p1,hokB,1462266,31500,0.863
p1,hokB,1462266,32000,0.867
p1,hokB,1462266,32500,0.933
p1,hokB,1462266,33000,0.974
p1,hokB,1462266,33500,0.986
p1,hokB,1462266,34000,0.785
p1,hokB,1462266,34500,0.93
p1,hokB,1462266,35000,0.964
p1,hokB,1462266,35500,0.958
p1,hokB,1462266,36000,0.951
p1,hokB,1462266,36500,0.983
p1,hokB,1462266,37000,0.848
p1,hokB,1462266,37500,0.913
p1,hokB,1462266,38000,0.915
p1,hokB,1462266,38500,0.955
p1,hokB,1462266,39000,1.0
p1,hokB,1462266,39500,1.0
p1,hokB,1462266,40000,1.0
p1,hokB,1462266,41000,1.0
p1,hokB,1462266,41500,1.0
p1,hokB,1462266,42000,1.0
p1,hokB,1462266,42500,1.0
p1,hokB,1462266,43000,1.0
p1,hokB,1462266,43500,1.0
p1,hokB,1462266,44000,1.0
p1,hokB,1462266,44500,1.0
p1,hokB,1462266,45000,1.0
p1,hokB,1462266,45500,1.0
p1,hokB,1462266,46000,1.0
p1,hokB,1462266,46500,1.0
p1,hokB,1462266,47000,1.0
p1,hokB,1462266,47500,1.0
p1,hokB,1462266,48000,1.0
p1,hokB,1462266,48500,1.0
p1,hokB,1462266,49000,1.0
p1,hokB,1462266,49500,1.0
p1,hokB,1462266,50000,1.0
p1,hokB,1462266,50500,1.0
p1,hokB,1462266,51000,1.0
p1,hokB,1462266,51500,1.0
p1,hokB,1462266,52000,1.0
p1,hokB,1462266,52500,1.0
p1,hokB,1462266,53000,1.0
p1,hokB,1462266,53500,1.0
p1,hokB,1462266,54000,1.0
p1,hokB,1462266,54500,1.0
p1,hokB,1462266,55000,1.0
p1,hokB,1462266,55500,1.0
p1,hokB,1462266,56000,1.0
p1,hokB,1462266,56500,1.0
p1,hokB,1462266,57000,1.0
p1,hokB,1462266,57500,1.0
p1,hokB,1462266,58000,1.0
p1,hokB,1462266,58500,1.0
p1,hokB,1462266,59000,1.0
p1,hokB,1462266,59500,1.0
p1,hokB,1462266,60000,1.0
p1,ybbN,490481,0,0.0
p1,ybbN,490481,1000,0.0
p1,ybbN,490481,1500,0.0
p1,ybbN,490481,2000,0.0
p1,ybbN,490481,2500,0.0
p1,ybbN,490481,3000,0.0
p1,ybbN,490481,4000,0.0
p1,ybbN,490481,4500,0.0
p1,ybbN,490481,5000,0.0
p1,ybbN,490481,5500,0.0
p1,ybbN,490481,6000,0.0
p1,ybbN,490481,6500,0.0
p1,ybbN,490481,7500,0.636
p1,ybbN,490481,8000,0.5
p1,ybbN,490481,8500,0.697
p1,ybbN,490481,9000,1.0
p1,ybbN,490481,9500,0.889
p1,ybbN,490481,10000,0.93
p1,ybbN,490481,10500,0.915
p1,ybbN,490481,11000,0.944
p1,ybbN,490481,11500,0.931
p1,ybbN,490481,12000,1.0
p1,ybbN,490481,12500,1.0
p1,ybbN,490481,13000,1.0
p1,ybbN,490481,13500,1.0
p1,ybbN,490481,14000,1.0
p1,ybbN,490481,14500,1.0
p1,ybbN,490481,15000,1.0
p1,ybbN,490481,15500,1.0
p1,ybbN,490481,16000,1.0
p1,ybbN,490481,16500,1.0
p1,ybbN,490481,17000,1.0
p1,ybbN,490481,17500,1.0
p1,ybbN,490481,18000,1.0
p1,ybbN,490481,18500,1.0
p1,ybbN,490481,19000,1.0
p1,ybbN,490481,19500,1.0
p1,ybbN,490481,20000,1.0
p1,ybbN,490481,20500,1.0
p1,ybbN,490481,21000,1.0
p1,ybbN,490481,21500,1.0
p1,ybbN,490481,22000,1.0
p1,ybbN,490481,22500,1.0
p1,ybbN,490481,23000,1.0
p1,ybbN,490481,23500,1.0
p1,ybbN,490481,24000,1.0
p1,ybbN,490481,24500,1.0
p1,ybbN,490481,25000,1.0
p1,ybbN,490481,25500,1.0
p1,ybbN,490481,26000,1.0
p1,ybbN,490481,26500,1.0
p1,ybbN,490481,27000,1.0
p1,ybbN,490481,27500,1.0
p1,ybbN,490481,28000,1.0
p1,ybbN,490481,28500,1.0
p1,ybbN,490481,29000,1.0
p1,ybbN,490481,29500,1.0
p1,ybbN,490481,30000,1.0
p1,ybbN,490481,30500,1.0
p1,ybbN,490481,31000,1.0
p1,ybbN,490481,31500,1.0
p1,ybbN,490481,32000,1.0
p1,ybbN,490481,32500,1.0
p1,ybbN,490481,33000,1.0
p1,ybbN,490481,33500,1.0
p1,ybbN,490481,34000,0.983
p1,ybbN,490481,34500,1.0
p1,ybbN,490481,35000,0.989
p1,ybbN,490481,35500,1.0
p1,ybbN,490481,36000,1.0
p1,ybbN,490481,36500,1.0
p1,ybbN,490481,37000,1.0
p1,ybbN,490481,37500,1.0
p1,ybbN,490481,38000,1.0
p1,ybbN,490481,38500,1.0
p1,ybbN,490481,39000,1.0
p1,ybbN,490481,39500,1.0
p1,ybbN,490481,40000,1.0
p1,ybbN,490481,41000,1.0
p1,ybbN,490481,41500,1.0
p1,ybbN,490481,42000,1.0
p1,ybbN,490481,42500,1.0
p1,ybbN,490481,43000,1.0
p1,ybbN,490481,43500,1.0
p1,ybbN,490481,44000,1.0
p1,ybbN,490481,44500,1.0
p1,ybbN,490481,45000,1.0
p1,ybbN,490481,45500,1.0
p1,ybbN,490481,46000,1.0
p1,ybbN,490481,46500,1.0
p1,ybbN,490481,47000,0.978
p1,ybbN,490481,47500,1.0
p1,ybbN,490481,48000,1.0
p1,ybbN,490481,48500,1.0
p1,ybbN,490481,49000,1.0
p1,ybbN,490481,49500,1.0
p1,ybbN,490481,50000,1.0
p1,ybbN,490481,50500,1.0
p1,ybbN,490481,51000,1.0
p1,ybbN,490481,51500,1.0
p1,ybbN,490481,52000,1.0
p1,ybbN,490481,52500,1.0
p1,ybbN,490481,53000,1.0
p1,ybbN,490481,53500,1.0
p1,ybbN,490481,54000,1.0
p1,ybbN,490481,54500,1.0
p1,ybbN,490481,55000,1.0
p1,ybbN,490481,55500,1.0
p1,ybbN,490481,56000,1.0
p1,ybbN,490481,56500,1.0
p1,ybbN,490481,57000,0.992
p1,ybbN,490481,57500,1.0
p1,ybbN,490481,58000,1.0
p1,ybbN,490481,58500,1.0
p1,ybbN,490481,59000,1.0
p1,ybbN,490481,59500,1.0
p1,ybbN,490481,60000,1.0
p1,mokC,16972,0,0.006
p1,mokC,16972,1000,0.015
p1,mokC,16972,1500,0.021
p1,mokC,16972,2000,0.079
p1,mokC,16972,2500,0.037
p1,mokC,16972,3000,0.079
p1,mokC,16972,4000,0.082
p1,mokC,16972,4500,0.148
p1,mokC,16972,5000,0.05
p1,mokC,16972,5500,0.102
p1,mokC,16972,6000,0.0
p1,mokC,16972,6500,0.612
p1,mokC,16972,7500,0.886
p1,mokC,16972,8000,0.938
p1,mokC,16972,8500,1.0
p1,mokC,16972,9000,1.0
p1,mokC,16972,9500,0.936
p1,mokC,16972,10000,0.969
p1,mokC,16972,10500,0.921
p1,mokC,16972,11000,0.985
p1,mokC,16972,11500,0.97
p1,mokC,16972,12000,0.959
p1,mokC,16972,12500,0.977
p1,mokC,16972,13000,0.977
p1,mokC,16972,13500,0.991
p1,mokC,16972,14000,0.964
p1,mokC,16972,14500,0.991
p1,mokC,16972,15000,0.979
p1,mokC,16972,15500,0.991
p1,mokC,16972,16000,1.0
p1,mokC,16972,16500,0.993
p1,mokC,16972,17000,0.996
p1,mokC,16972,17500,0.986
p1,mokC,16972,18000,0.985
p1,mokC,16972,18500,0.993
p1,mokC,16972,19000,0.969
p1,mokC,16972,19500,0.988
p1,mokC,16972,20000,1.0
p1,mokC,16972,20500,1.0
p1,mokC,16972,21000,1.0
p1,mokC,16972,21500,1.0
p1,mokC,16972,22000,1.0
p1,mokC,16972,22500,1.0
p1,mokC,16972,23000,1.0
p1,mokC,16972,23500,1.0
p1,mokC,16972,24000,1.0
p1,mokC,16972,24500,1.0
p1,mokC,16972,25000,1.0
p1,mokC,16972,25500,1.0
p1,mokC,16972,26000,1.0
p1,mokC,16972,26500,1.0
p1,mokC,16972,27000,1.0
p1,mokC,16972,27500,1.0
p1,mokC,16972,28000,0.987
p1,mokC,16972,28500,1.0
p1,mokC,16972,29000,1.0
p1,mokC,16972,29500,1.0
p1,mokC,16972,30000,1.0
p1,mokC,16972,30500,1.0
p1,mokC,16972,31000,1.0
p1,mokC,16972,31500,1.0
p1,mokC,16972,32000,1.0
p1,mokC,16972,32500,1.0
p1,mokC,16972,33000,1.0
p1,mokC,16972,33500,1.0
p1,mokC,16972,34000,0.99
p1,mokC,16972,34500,0.992
p1,mokC,16972,35000,1.0
p1,mokC,16972,35500,1.0
p1,mokC,16972,36000,1.0
p1,mokC,16972,36500,1.0
p1,mokC,16972,37000,1.0
p1,mokC,16972,37500,1.0
p1,mokC,16972,38000,1.0
p1,mokC,16972,38500,1.0
p1,mokC,16972,39000,1.0
p1,mokC,16972,39500,1.0
p1,mokC,16972,40000,1.0
p1,mokC,16972,41000,1.0
p1,mokC,16972,41500,1.0
p1,mokC,16972,42000,1.0
p1,mokC,16972,42500,1.0
p1,mokC,16972,43000,1.0
p1,mokC,16972,43500,1.0
p1,mokC,16972,44000,1.0
p1,mokC,16972,44500,0.994
p1,mokC,16972,45000,0.994
p1,mokC,16972,45500,1.0
p1,mokC,16972,46000,1.0
p1,mokC,16972,46500,1.0
p1,mokC,16972,47000,0.953
p1,mokC,16972,47500,1.0
p1,mokC,16972,48000,1.0
p1,mokC,16972,48500,1.0
p1,mokC,16972,49000,1.0
p1,mokC,16972,49500,1.0
p1,mokC,16972,50000,1.0
p1,mokC,16972,50500,1.0
p1,mokC,16972,51000,1.0
p1,mokC,16972,51500,1.0
p1,mokC,16972,52000,1.0
p1,mokC,16972,52500,1.0
p1,mokC,16972,53000,1.0
p1,mokC,16972,53500,1.0
p1,mokC,16972,54000,1.0
p1,mokC,16972,54500,1.0
p1,mokC,16972,55000,0.992
p1,mokC,16972,55500,1.0
p1,mokC,16972,56000,1.0
p1,mokC,16972,56500,1.0
p1,mokC,16972,57000,1.0
p1,mokC,16972,57500,1.0
p1,mokC,16972,58000,1.0
p1,mokC,16972,58500,1.0
p1,mokC,16972,59000,1.0
p1,mokC,16972,59500,1.0
p1,mokC,16972,60000,1.0
p1,phoH,1102032,0,0.0
p1,phoH,1102032,1000,0.0
p1,phoH,1102032,1500,0.0
p1,phoH,1102032,2000,0.0
p1,phoH,1102032,2500,0.0
p1,phoH,1102032,3000,0.012
p1,phoH,1102032,4000,0.258
p1,phoH,1102032,4500,0.135
p1,phoH,1102032,5000,0.714
p1,phoH,1102032,5500,0.926
p1,phoH,1102032,6000,1.0
p1,phoH,1102032,6500,0.883
p1,phoH,1102032,7500,1.0
p1,phoH,1102032,8000,1.0
p1,phoH,1102032,8500,1.0
p1,phoH,1102032,9000,1.0
p1,phoH,1102032,9500,0.887
p1,phoH,1102032,10000,0.964
p1,phoH,1102032,10500,0.868
p1,phoH,1102032,11000,1.0
p1,phoH,1102032,11500,1.0
p1,phoH,1102032,12000,1.0
p1,phoH,1102032,12500,1.0
p1,phoH,1102032,13000,1.0
p1,phoH,1102032,13500,0.995
p1,phoH,1102032,14000,1.0
p1,phoH,1102032,14500,1.0
p1,phoH,1102032,15000,1.0
p1,phoH,1102032,15500,1.0
p1,phoH,1102032,16000,1.0
p1,phoH,1102032,16500,1.0
p1,phoH,1102032,17000,0.986
p1,phoH,1102032,17500,1.0
p1,phoH,1102032,18000,1.0
p1,phoH,1102032,18500,1.0
p1,phoH,1102032,19000,1.0
p1,phoH,1102032,19500,1.0
p1,phoH,1102032,20000,1.0
p1,phoH,1102032,20500,1.0
p1,phoH,1102032,21000,1.0
p1,phoH,1102032,21500,1.0
p1,phoH,1102032,22000,1.0
p1,phoH,1102032,22500,1.0
p1,phoH,1102032,23000,1.0
p1,phoH,1102032,23500,0.989
p1,phoH,1102032,24000,1.0
p1,phoH,1102032,24500,1.0
p1,phoH,1102032,25000,1.0
p1,phoH,1102032,25500,0.995
p1,phoH,1102032,26000,1.0
p1,phoH,1102032,26500,1.0
p1,phoH,1102032,27000,0.992
p1,phoH,1102032,27500,1.0
p1,phoH,1102032,28000,1.0
p1,phoH,1102032,28500,1.0
p1,phoH,1102032,29000,1.0
p1,phoH,1102032,29500,1.0
p1,phoH,1102032,30000,1.0
p1,phoH,1102032,30500,1.0
p1,phoH,1102032,31000,1.0
p1,phoH,1102032,31500,1.0
p1,phoH,1102032,32000,1.0
p1,phoH,1102032,32500,1.0
p1,phoH,1102032,33000,1.0
p1,phoH,1102032,33500,1.0
p1,phoH,1102032,34000,1.0
p1,phoH,1102032,34500,1.0
p1,phoH,1102032,35000,1.0
p1,phoH,1102032,35500,1.0
p1,phoH,1102032,36000,1.0
p1,phoH,1102032,36500,1.0
p1,phoH,1102032,37000,1.0
p1,phoH,1102032,37500,0.992
p1,phoH,1102032,38000,0.996
p1,phoH,1102032,38500,1.0
p1,phoH,1102032,39000,0.994
p1,phoH,1102032,39500,1.0
p1,phoH,1102032,40000,1.0
p1,phoH,1102032,41000,1.0
p1,phoH,1102032,41500,1.0
p1,phoH,1102032,42000,1.0
p1,phoH,1102032,42500,1.0
p1,phoH,1102032,43000,1.0
p1,phoH,1102032,43500,1.0
p1,phoH,1102032,44000,1.0
p1,phoH,1102032,44500,0.991
p1,phoH,1102032,45000,0.99
p1,phoH,1102032,45500,1.0
p1,phoH,1102032,46000,1.0
p1,phoH,1102032,46500,1.0
p1,phoH,1102032,47000,0.989
p1,phoH,1102032,47500,1.0
p1,phoH,1102032,48000,1.0
p1,phoH,1102032,48500,0.996
p1,phoH,1102032,49000,1.0
p1,phoH,1102032,49500,1.0
p1,phoH,1102032,50000,1.0
p1,phoH,1102032,50500,1.0
p1,phoH,1102032,51000,1.0
p1,phoH,1102032,51500,1.0
p1,phoH,1102032,52000,1.0
p1,phoH,1102032,52500,1.0
p1,phoH,1102032,53000,0.972
p1,phoH,1102032,53500,1.0
p1,phoH,1102032,54000,1.0
p1,phoH,1102032,54500,1.0
p1,phoH,1102032,55000,1.0
p1,phoH,1102032,55500,1.0
p1,phoH,1102032,56000,1.0
p1,phoH,1102032,56500,1.0
p1,phoH,1102032,57000,1.0
p1,phoH,1102032,57500,1.0
p1,phoH,1102032,58000,1.0
p1,phoH,1102032,58500,1.0
p1,phoH,1102032,59000,1.0
p1,phoH,1102032,59500,1.0
p1,phoH,1102032,60000,1.0
p1,kduD,2877312,0,0.0
p1,kduD,2877312,1000,0.0
p1,kduD,2877312,1500,0.011
p1,kduD,2877312,2000,0.008
p1,kduD,2877312,2500,0.0
p1,kduD,2877312,3000,0.006
p1,kduD,2877312,4000,0.032
p1,kduD,2877312,4500,0.0
p1,kduD,2877312,5000,0.0
p1,kduD,2877312,5500,0.0
p1,kduD,2877312,6000,0.0
p1,kduD,2877312,6500,0.0
p1,kduD,2877312,7500,0.051
p1,kduD,2877312,8000,0.023
p1,kduD,2877312,8500,0.019
p1,kduD,2877312,9000,0.0
p1,kduD,2877312,9500,0.07
p1,kduD,2877312,10000,0.013
p1,kduD,2877312,10500,0.012
p1,kduD,2877312,11000,0.039
p1,kduD,2877312,11500,0.134
p1,kduD,2877312,12000,0.387
p1,kduD,2877312,12500,0.265
p1,kduD,2877312,13000,0.343
p1,kduD,2877312,13500,0.34
p1,kduD,2877312,14000,0.291
p1,kduD,2877312,14500,0.549
p1,kduD,2877312,15000,0.506
p1,kduD,2877312,15500,0.543
p1,kduD,2877312,16000,0.38
p1,kduD,2877312,16500,0.227
p1,kduD,2877312,17000,0.185
p1,kduD,2877312,17500,0.23
p1,kduD,2877312,18000,0.089
p1,kduD,2877312,18500,0.168
p1,kduD,2877312,19000,0.094
p1,kduD,2877312,19500,0.11
p1,kduD,2877312,20000,0.188
p1,kduD,2877312,20500,0.191
p1,kduD,2877312,21000,0.096
p1,kduD,2877312,21500,0.197
p1,kduD,2877312,22000,0.217
p1,kduD,2877312,22500,0.134
p1,kduD,2877312,23000,0.106
p1,kduD,2877312,23500,0.191
p1,kduD,2877312,24000,0.211
p1,kduD,2877312,24500,0.229
p1,kduD,2877312,25000,0.195
p1,kduD,2877312,25500,0.402
p1,kduD,2877312,26000,0.268
p1,kduD,2877312,26500,0.243
p1,kduD,2877312,27000,0.215
p1,kduD,2877312,27500,0.329
p1,kduD,2877312,28000,0.142
p1,kduD,2877312,28500,0.354
p1,kduD,2877312,29000,0.294
p1,kduD,2877312,29500,0.277
p1,kduD,2877312,30000,0.256
p1,kduD,2877312,30500,0.236
p1,kduD,2877312,31000,0.25
p1,kduD,2877312,31500,0.542
p1,kduD,2877312,32000,0.561
p1,kduD,2877312,32500,0.661
p1,kduD,2877312,33000,0.55
p1,kduD,2877312,33500,0.736
p1,kduD,2877312,34000,0.433
p1,kduD,2877312,34500,0.633
p1,kduD,2877312,35000,0.441
p1,kduD,2877312,35500,0.327
p1,kduD,2877312,36000,0.396
p1,kduD,2877312,36500,0.215
p1,kduD,2877312,37000,0.267
p1,kduD,2877312,37500,0.336
p1,kduD,2877312,38000,0.409
p1,kduD,2877312,38500,0.489
p1,kduD,2877312,39000,0.49
p1,kduD,2877312,39500,0.38
p1,kduD,2877312,40000,0.528
p1,kduD,2877312,41000,0.242
p1,kduD,2877312,41500,0.61
p1,kduD,2877312,42000,0.641
p1,kduD,2877312,42500,0.897
p1,kduD,2877312,43000,0.073
p1,kduD,2877312,43500,0.187
p1,kduD,2877312,44000,0.653
p1,kduD,2877312,44500,0.915
p1,kduD,2877312,45000,0.74
p1,kduD,2877312,45500,0.771
p1,kduD,2877312,46000,0.867
p1,kduD,2877312,46500,0.589
p1,kduD,2877312,47000,0.214
p1,kduD,2877312,47500,0.0
p1,kduD,2877312,48000,0.005
p1,kduD,2877312,48500,0.0
p1,kduD,2877312,49000,0.01
p1,kduD,2877312,49500,0.0
p1,kduD,2877312,50000,0.015
p1,kduD,2877312,50500,0.045
p1,kduD,2877312,51000,0.835
p1,kduD,2877312,51500,0.941
p1,kduD,2877312,52000,1.0
p1,kduD,2877312,52500,1.0
p1,kduD,2877312,53000,1.0
p1,kduD,2877312,53500,1.0
p1,kduD,2877312,54000,0.997
p1,kduD,2877312,54500,1.0
p1,kduD,2877312,55000,1.0
p1,kduD,2877312,55500,1.0
p1,kduD,2877312,56000,1.0
p1,kduD,2877312,56500,1.0
p1,kduD,2877312,57000,1.0
p1,kduD,2877312,57500,1.0
p1,kduD,2877312,58000,1.0
p1,kduD,2877312,58500,1.0
p1,kduD,2877312,59000,1.0
p1,kduD,2877312,59500,1.0
p1,kduD,2877312,60000,1.0
p1,ybeB,651703,0,0.0
p1,ybeB,651703,1000,0.0
p1,ybeB,651703,1500,0.632
p1,ybeB,651703,2000,0.991
p1,ybeB,651703,2500,1.0
p1,ybeB,651703,3000,1.0
p1,ybeB,651703,4000,1.0
p1,ybeB,651703,4500,0.929
p1,ybeB,651703,5000,1.0
p1,ybeB,651703,5500,1.0
p1,ybeB,651703,6000,1.0
p1,ybeB,651703,6500,1.0
p1,ybeB,651703,7500,1.0
p1,ybeB,651703,8000,1.0
p1,ybeB,651703,8500,1.0
p1,ybeB,651703,9000,1.0
p1,ybeB,651703,9500,1.0
p1,ybeB,651703,10000,1.0
p1,ybeB,651703,10500,0.932
p1,ybeB,651703,11000,1.0
p1,ybeB,651703,11500,1.0
p1,ybeB,651703,12000,1.0
p1,ybeB,651703,12500,1.0
p1,ybeB,651703,13000,1.0
p1,ybeB,651703,13500,1.0
p1,ybeB,651703,14000,1.0
p1,ybeB,651703,14500,1.0
p1,ybeB,651703,15000,1.0
p1,ybeB,651703,15500,0.985
p1,ybeB,651703,16000,1.0
p1,ybeB,651703,16500,1.0
p1,ybeB,651703,17000,1.0
p1,ybeB,651703,17500,1.0
p1,ybeB,651703,18000,1.0
p1,ybeB,651703,18500,1.0
p1,ybeB,651703,19000,1.0
p1,ybeB,651703,19500,1.0
p1,ybeB,651703,20000,1.0
p1,ybeB,651703,20500,1.0
p1,ybeB,651703,21000,1.0
p1,ybeB,651703,21500,1.0
p1,ybeB,651703,22000,1.0
p1,ybeB,651703,22500,1.0
p1,ybeB,651703,23000,1.0
p1,ybeB,651703,23500,1.0
p1,ybeB,651703,24000,1.0
p1,ybeB,651703,24500,1.0
p1,ybeB,651703,25000,1.0
p1,ybeB,651703,25500,1.0
p1,ybeB,651703,26000,1.0
p1,ybeB,651703,26500,1.0
p1,ybeB,651703,27000,1.0
p1,ybeB,651703,27500,1.0
p1,ybeB,651703,28000,1.0
p1,ybeB,651703,28500,1.0
p1,ybeB,651703,29000,1.0
p1,ybeB,651703,29500,1.0
p1,ybeB,651703,30000,1.0
p1,ybeB,651703,30500,1.0
p1,ybeB,651703,31000,1.0
p1,ybeB,651703,31500,1.0
p1,ybeB,651703,32000,1.0
p1,ybeB,651703,32500,1.0
p1,ybeB,651703,33000,1.0
p1,ybeB,651703,33500,1.0
p1,ybeB,651703,34000,1.0
p1,ybeB,651703,34500,1.0
p1,ybeB,651703,35000,1.0
p1,ybeB,651703,35500,1.0
p1,ybeB,651703,36000,1.0
p1,ybeB,651703,36500,1.0
p1,ybeB,651703,37000,1.0
p1,ybeB,651703,37500,1.0
p1,ybeB,651703,38000,1.0
p1,ybeB,651703,38500,1.0
p1,ybeB,651703,39000,1.0
p1,ybeB,651703,39500,1.0
p1,ybeB,651703,40000,1.0
p1,ybeB,651703,41000,1.0
p1,ybeB,651703,41500,1.0
p1,ybeB,651703,42000,1.0
p1,ybeB,651703,42500,1.0
p1,ybeB,651703,43000,1.0
p1,ybeB,651703,43500,1.0
p1,ybeB,651703,44000,1.0
p1,ybeB,651703,44500,1.0
p1,ybeB,651703,45000,1.0
p1,ybeB,651703,45500,1.0
p1,ybeB,651703,46000,1.0
p1,ybeB,651703,46500,1.0
p1,ybeB,651703,47000,1.0
p1,ybeB,651703,47500,1.0
p1,ybeB,651703,48000,1.0
p1,ybeB,651703,48500,1.0
p1,ybeB,651703,49000,1.0
p1,ybeB,651703,49500,1.0
p1,ybeB,651703,50000,1.0
p1,ybeB,651703,50500,1.0
p1,ybeB,651703,51000,1.0
p1,ybeB,651703,51500,1.0
p1,ybeB,651703,52000,1.0
p1,ybeB,651703,52500,1.0
p1,ybeB,651703,53000,1.0
p1,ybeB,651703,53500,1.0
p1,ybeB,651703,54000,1.0
p1,ybeB,651703,54500,1.0
p1,ybeB,651703,55000,1.0
p1,ybeB,651703,55500,1.0
p1,ybeB,651703,56000,1.0
p1,ybeB,651703,56500,1.0
p1,ybeB,651703,57000,1.0
p1,ybeB,651703,57500,1.0
p1,ybeB,651703,58000,1.0
p1,ybeB,651703,58500,1.0
p1,ybeB,651703,59000,1.0
p1,ybeB,651703,59500,1.0
p1,ybeB,651703,60000,1.0
p1,thrA,2450,0,0.0
p1,thrA,2450,1000,0.0
p1,thrA,2450,1500,0.0
p1,thrA,2450,2000,0.0
p1,thrA,2450,2500,0.0
p1,thrA,2450,3000,0.0
p1,thrA,2450,4000,0.0
p1,thrA,2450,4500,0.0
p1,thrA,2450,5000,0.0
p1,thrA,2450,5500,0.0
p1,thrA,2450,6000,0.0
p1,thrA,2450,6500,0.0
p1,thrA,2450,7500,0.0
p1,thrA,2450,8000,0.0
p1,thrA,2450,8500,0.0
p1,thrA,2450,9000,0.0
p1,thrA,2450,9500,0.0
p1,thrA,2450,10000,0.0
p1,thrA,2450,10500,0.0
p1,thrA,2450,11000,0.0
p1,thrA,2450,11500,0.0
p1,thrA,2450,12000,0.0
p1,thrA,2450,12500,0.0
p1,thrA,2450,13000,0.0
p1,thrA,2450,13500,0.0
p1,thrA,2450,14000,0.0
p1,thrA,2450,14500,0.0
p1,thrA,2450,15000,0.0
p1,thrA,2450,15500,0.0
p1,thrA,2450,16000,0.0
p1,thrA,2450,16500,0.0
p1,thrA,2450,17000,0.0
p1,thrA,2450,17500,0.0
p1,thrA,2450,18000,0.015
p1,thrA,2450,18500,0.0
p1,thrA,2450,19000,0.0
p1,thrA,2450,19500,0.0
p1,thrA,2450,20000,0.0
p1,thrA,2450,20500,0.0
p1,thrA,2450,21000,0.0
p1,thrA,2450,21500,0.0
p1,thrA,2450,22000,0.0
p1,thrA,2450,22500,0.0
p1,thrA,2450,23000,0.0
p1,thrA,2450,23500,0.0
p1,thrA,2450,24000,0.0
p1,thrA,2450,24500,0.019
p1,thrA,2450,25000,0.0
p1,thrA,2450,25500,0.0
p1,thrA,2450,26000,0.0
